Ulasan,Label
"['akses', 'jalannya', 'bagus']",Negatif
"['banget', 'bayarnya', 'pungli', 'siang', 'panas', 'banget', 'fasilitasnya']",Negatif
"['selagi', 'acara', 'bangkalan', 'silam', 'sempatkan', 'mampir', 'wisata', 'bukit', 'jaddhih', 'penampakannya', 'overall', 'tempatnya', 'bagus']",Negatif
"['sayang', 'fasilitasnya', 'lengkap', 'pungli']",Negatif
"['lumayan', 'bagus', 'jalannya', 'buruk', 'tapi', 'pemandangannya', 'keren', 'jarang']",Negatif
"['lumayanlah', 'foto', 'tapi', 'kesana', 'airnya', 'tidak', 'tidak', 'prahu', 'deh']",Positif
"['bukit', 'buatan', 'keren', 'abiisss', 'cocok', 'hangout', 'bareng', 'teman', 'view', 'ny', 'sangat', 'indah']",Negatif
"['penambangan', 'batu', 'kapur', 'kesini', 'pagi', 'sore', 'diusahakan', 'kesini', 'mobil', 'terpaksa', 'motor', 'ramerame', 'menghindari', 'tindak', 'pembegalan', 'tiket', 'masuk', 'lumayan', 'murah']",Positif
"['objek', 'wisata', 'instagramablebukit', 'penambangan', 'kapur', 'putih', 'letakny', 'bebek', 'sinjai', 'bangkalan', 'jam', 'kota', 'surabayahati', 'jalan', 'ksini', 'awas', 'trjebak', 'jalan', 'alternatif', 'beraspaldan', 'sepidisarankn', 'melewati', 'jalan', 'beraspal', 'pulng', 'pergi']",Positif
"['bukit', 'kapur', 'daerah', 'bangkalan', 'madura', 'akses', 'jalan', 'jembatan', 'suramadu', 'lumayan', 'jalanan', 'sepi', 'rombongan', 'siang', 'pemandangannya', 'bagus', 'kegiatan', 'penambangan', 'lokasi', '…']",Positif
"['tempatnya', 'sangat', 'berdebu', 'nyaman', 'berlamalama', 'bawa', 'anak']",Negatif
"['panas', 'banget', 'harap', 'dimaklumi', 'dimadura', 'cuacanya', 'sangat', 'terik', 'banget', 'cari', 'parkir', 'muter', 'kena', 'tarif', 'pungli', 'sistemnya', 'jujur', 'puas', 'banget', 'seperri']",Positif
"['jalan', 'lokasi']",Negatif
"['banyaknya', 'pungutan', 'lokasi', 'alasan', '…']",Negatif
"['cuacanya', 'sangat', 'panas', 'semoga', 'kelola', 'resmi', 'biar', 'tidak', 'pungutan', 'liar', 'masuk', 'lokasi', 'pengalaman', 'rombongan', 'adu', 'mulut', 'pungli']",Negatif
"['wisata', 'indah', 'kunjungin', 'tapi', 'kesini', 'musim', 'kemarau', 'bawa', 'masker', 'debu', 'truk', 'terlanjurr', 'tidak', 'bawa', 'disana', 'jual', 'harganya', 'rb', 'pcs', 'tempatnya', 'lumayan', 'gersang', '…']",Negatif
"['tempatnya', 'enak', 'pingin']",Negatif
"['tidak', 'loket', 'diterik', 'bayaran', 'spot', 'semoga', 'tidak']",Negatif
"['didukung', 'fasilitas', 'jalan', 'memadai', 'pengelolaan']",Positif
"['seram', 'tempatnya', 'preman', 'anak', 'muda', 'pungli', 'uang', 'pengunjung', 'tidak', 'kasih', 'marah', 'mohon', 'pemerintah', 'nyaman']",Negatif
"['bagus', 'berfoto', 'sayangnya', 'dimaksimalkan', 'pengelolaan', 'lokasi', 'wisatanya', 'bayar', 'biaya', 'parkir', 'berkali', 'warga']",Negatif
"['liar', 'tidak', 'dikelola']",Negatif
"['pagi', 'cuacanya', 'segar']",Negatif
"['keamanan', 'diperhatikan', 'rawan', 'begal', '☹️', 'wisatawan', '…']",Positif
"['kesini', 'lihat', 'rekomendasi', 'wisata', 'menarik', 'madura', 'lokasi', 'sulit', 'lalui', 'akses', 'jalan', 'sempit', 'pemandangan', 'bagus', 'menarik', 'tapi', 'kekurangannya', 'kesana', 'oknum', 'pungli', '…']",Negatif
"['butuh', 'komitmen', 'wabil', 'khusus', 'desa', 'mengembangkan', 'wisata', 'sukses', 'desanya', 'makmur']",Positif
"['panas', 'pungli']",Negatif
"['siang', 'panasnya', 'polldi', 'sarankan', 'sore', 'pagi']",Negatif
"['melelahkan', 'sih', 'bukit', 'kapru', '🥴', 'map', 'tidak', 'sesuai', 'titik', 'lokasi', 'wisata', 'google', 'data', 'map', 'benerin', 'pengunjung', 'tidak', 'kesasar', 'sesuai', 'titik', 'jalan', 'wisata', '…']",Positif
"['sayangnya', 'pungli', 'bawa', 'orang', 'asli', 'madura', 'he']",Negatif
"['airnya', 'tidak', 'sesuai', 'biru', 'kemarin', 'coklat']",Negatif
"['penuh', 'kenangan', 'ku', 'kali', 'berkumpul', 'berwisata', 'kerja', 'sdn', 'cangkringmalang', 'istimewa', 'kealamiannya', 'terjaga', 'indah']",Negatif
"['menurutku', 'sih', 'tempatnya', 'bagus', 'Cuma', 'cuacanya', 'panas', 'tiket', 'masuk', 'parkir', 'kayaknya', 'beda', 'tapi', 'kesini', 'banget', 'jaraknya', 'lumayan', 'sih', 'jalan', 'raya']",Negatif
"['tidak', 'pengelolaan', 'kotor', 'perawatan']",Negatif
"['alami', 'bagus', 'tapi', 'sayang', 'bergerak', 'bayar', 'geser', 'bayar', 'keamanan', 'sangat', 'rawan', 'daerah', 'kampung', 'narkotika, psikotropika, dan obat terlarang', 'begal']",Negatif
"['tempatnya', 'bagus', 'model', 'wisata', 'alam', 'tapi', 'sayang', 'musim', 'kemarau', 'debunya', 'siapsiap', 'kaca', 'mata', 'masker', 'disisi', 'aktivitas', 'penambangan', 'debu', 'muncul', 'lalang', 'truk', 'penambangan', 'kasih', 'saran', 'penambangan', 'diliburkan', 'libur']",Positif
"['hunting', 'foto', 'bagus', 'spot']",Negatif
"['pemandangannya', 'bagus', 'jalanannya', 'mantap', 'masuknya', 'murah']",Negatif
"['objek', 'wisata', 'sangat', 'sangat', 'tidak', 'terawat', 'tidak', 'sebagus', 'dn', 'sepi', 'pengunjung', 'weekend', 'pungli', 'disana', 'tolong', 'berantas', 'oknum²', 'nakal', 'mencari', 'keuntungan', 'disana']",Positif
"['pungliiiiiii', 'lumayan', 'sii', 'pungli', 'tempatnya', 'bareng', 'truk', 'ambil', 'batu', 'jalannya', 'rusak', '…']",Positif
"['panas', 'banget', 'terawat', 'penambangan']",Negatif
"['wisata', 'alam', 'utamanya', 'menonjolkan', 'tebing', 'putih', 'kapur', 'pahatan', 'unik', 'tebingnya', 'tebing', 'breksi', 'yogya', 'taman', 'sari', 'yogya']",Negatif
"['buatan', 'manusiasisa', 'sisa', 'pertambangan', 'aktiftetapi', 'panoramanya', 'exotis👍👍👍', '…']",Negatif
"['musim', 'kemarau', 'mikir', 'dulubuat', 'panas', 'debunya', 'tidak', 'kuat']",Negatif
"['bukit', 'kapur', 'jaddih', 'dikenal', 'nama', 'bukit', 'jaddih', 'penambangan', 'batu', 'kapur', 'putih', 'wisata', 'wisatawan', 'berkunjung', 'lokasi', 'pemandangannya', '…']",Positif
"['kotorpanassekedar', 'memenuhi', 'hasrat', 'penasaran']",Negatif
"['panasnya', 'terik', 'banget']",Negatif
"['sepi', 'pengunjung']",Negatif
"['indah', 'perpaduan', 'alam', 'intruksi', 'manusia', 'pelayanannya']",Negatif
"['view', 'bagus', 'sayang', 'tidak', 'dikelola', 'cenderung', 'pengelola']",Negatif
"['bawa', 'payungsunscreenpake', 'sepatu', 'baju', 'lengan']",Negatif
"['nyaman', 'banget', 'jalan', 'mata', 'dimanjakan', 'alam']",Positif
"['x', 'kesini', 'spot', 'foto', 'tempatnya', 'unik', 'akses', 'jalannya', 'gaenak', 'banget']",Positif
"['akses', 'jalan', 'sulit']",Positif
"['tempatnya', 'kebanyakan', 'pungli']",Positif
"['wisata', 'bagus', 'view', 'bagus', 'Cuma', 'masyarakat', 'tukang', 'palak', 'pengunjung', 'tidak', 'nyaman', 'serba', 'bayar']",Positif
"['bukit', 'jaddih', 'rabu', 'kerja', 'mobil', 'orang', 'surabaya', 'bangkalan', 'tempuhnya', 'jaman', 'suramadu', 'tidak', 'tapi', 'ikutin', 'rute', 'disarankan', 'google', 'maps', 'rute', 'terdekat', '…']",Negatif
"['ngak', 'sesuai', 'gambar', 'karcisnya', 'dobeldobel', 'pelayananya', 'ngak', 'sesuai', 'jalanya', 'berdebu']",Negatif
"['bukit', 'jaddih', 'memiliki', 'kemiripan', 'garuda', 'wisnu', 'kencana', 'gwk', 'tidak', 'apple', 'to', 'apple', 'sentuhan', 'eye', 'catching', 'instagramable', 'wisatawan', 'berkunjung', 'dibenahi', '…']",Positif
"['tidak', 'memuaskanpungli', 'kalisampek', 'mintaki', 'uang']",Negatif
"['menju', 'lokasi', 'jalanya', 'kecildan', 'mendekati', 'lokasi', 'jalan', 'bergelombang', 'berdebutp', 'tempatnya', 'keren', 'berkunjung', 'lupa', 'bawa', 'masker']",Negatif
"['bekas', 'pertambangan', 'kapur', 'eksotis', 'cocok', 'hobby', 'fotografi', 'disarankan', 'pagi', 'sore', 'siang', 'panasnya', 'ampun', '😁', '…']",Negatif
"['bekas', 'tambang', 'tertata', 'pariwisata', 'masuknya', 'bayar', 'kali', 'masuk']",Positif
"['keren', 'tempatnya', 'teroganisir', 'banget', 'bayarnya', 'bayar', 'masuk', 'bayar', 'parkir', 'bayar', 'siapin', 'uang', 'gaes']",Negatif
"['wisata', 'batu', 'kapur', 'bangkalan', 'madura', 'jam', 'surabaya', 'disarankan', 'membawa', 'mobil', 'tidak', 'pendek', 'mpv', 'suv', 'medannya', 'lumayan', 'terjal', 'wajib', 'membawa', 'payung', 'sunblock', 'takut', 'panas', 'kawasan', 'kapur', 'udara', 'panas', 'matahari', 'sangat', 'terik', 'musim', 'kemarau', 'telaga', 'kehabisan', 'air']",Positif
['fasilitas'],Negatif
"['baguus', 'kereen', 'tempatnya', 'kesini', 'bareng', 'keluarga', 'wisata', 'unik', 'daerah', 'madura']",Positif
"['fasilitas', 'memadai', 'dijadikan', 'wisata', 'kesini', 'siang', 'panas', 'banget']",Negatif
"['objek', 'wisata', 'potensi', 'diperbaiki', 'managemennya', 'pungli']",Negatif
"['lumayan', 'murah', 'masuk', 'tiket', 'mobil', 'kapal', 'mas', 'kapal', 'ramah', 'pinter', 'fotografer']",Positif
"['gunung', 'kapur', 'siang', 'panas', 'banget', 'danaunya', 'kering']",Negatif
"['spot', 'foto', 'abrakadarba', 'awesome']",Negatif
"['pemkab', 'yaa', 'anggaran', 'jalan', 'masuk', 'apbd', 'destinasi', 'kebanggaan', 'bangkalan', 'masyarakat', 'menjaga', 'oknum', 'pungli', 'pungli', 'tidak', 'bertanggung', 'keamanan', 'ramai', 'destinasi', 'pengunjung', 'nyaman']",Negatif
"['sangat', 'mengesankantencuuu', 'madura', 'bukit', 'kapur', 'jaddih', 'salah', 'surga', 'dunia', '😍', '…']",Positif
"['pungli', 'masuk', 'motor', 'selasa', 'masuk', 'portal', 'bayar', 'rborang', 'masuk', 'dikasih', 'tiket', 'warna', 'pink', 'masuk', 'parkiran', 'ditagih', 'rb', 'orang']",Positif
"['orang', 'dirampok', 'disana', 'tingkatannya', 'uang', 'tidak', 'suka', 'gblk', 'digituin', 'orang', 'madura', 'mah', 'ambil', 'keuntungan', 'perasaan', 'bagus', 'foto']",Negatif
"['anginya', 'kemarin', 'kencang', 'kapur', 'berterbangan', 'sesak', 'pungutan', 'gais', 'spot', 'dipegang', 'beberap', 'orang', 'hra', 'bayar', 'min', 'orang', 'rb', 'syedihhh']",Positif
"['tidak', 'recomended', 'musim', 'panas', 'debu', 'beterbsngan', 'kendaraan', 'sangat', 'kotor', 'lahi', 'hati', 'preman', 'palak', 'uang']",Negatif
"['jalan', 'lokasi', 'rusak', 'berhatihati', 'berpapasan', 'roda']",Negatif
"['tempatnya', 'baguskl', 'kesini', 'disarankan', 'rombongan']",Positif
"['pengelolaan', 'bukit', 'jadih', 'tolong', 'ditertibkan', 'iuran', 'masuk', 'kampung', 'bayar', 'pintu', 'masuk', 'bayar', '…']",Negatif
"['keren', 'aksesnya', 'susah', 'truk', 'material']",Negatif
"['bukit', 'kapur', 'bekas', 'tambang', 'eksotik']",Positif
"['alami', 'tradisional', 'penambangan', 'kapurnya', 'aktif', 'mengganggu', 'pariwisata', 'pengelolaan', 'profesional']",Negatif
"['wisata', 'sangat', 'bagus', 'berfoto', 'keluarga', 'teman', 'pacar', 'itupun', 'pacar', 'he', 'cmn', 'pengelolaan', 'pusat', 'berfoto', 'parkir', 'liar', '…']",Positif
"['panas', 'berhati', 'hati', 'pungutan', 'tiket', 'liar', 'mengatas', 'namakan', 'wisata', 'bukit', 'jeddih', 'jangab', 'salah', 'masuk', 'lebih baik', 'mengikuti', 'kendaraan', 'truk', 'gang', 'gang', 'dikasih', 'tulisan', 'bukit', 'jeddih', '…']",Negatif
"['jalan', 'kesana', 'rambu', 'petunjuk', 'arah', 'orang', 'pendatang', 'bingung']",Negatif
"['debu', 'panas']",Negatif
"['takjub', 'pemandangan', 'sinisangat', 'biasabukit', 'jaddih', 'bekas', 'tambang', 'batu', 'kapur', 'gess']",Negatif
"['sayang', 'lokasi', 'sepi', 'dampak', 'corona']",Negatif
"['kelola', 'warga', 'lokal', 'pungli', 'masuk', 'wisata']",Positif
"['panas', 'banget', 'sepi']",Negatif
"['bagus', 'sihh', 'cm', 'sepi']",Positif
"['salah', 'wisata', 'recomend', 'bangkalan', 'madura']",Negatif
"['tempatnya', 'sangat', 'panas', 'tidak', 'musim', 'hujankalau', 'kesana', 'dihimbau', 'bawa', 'masker', 'topi', 'pakai', 'sunblock']",Negatif
"['recomended', 'jalan', 'tidak', 'susah', 'lpa', 'bawa', 'topi', 'masker', 'kacamata', 'hitam']",Positif
"['berubah', 'lumut', 'selagi', 'berwarna', 'putih', '🤭', '…']",Positif
"['salah', 'destinasi', 'wisata', 'pulau', 'madura', 'pegunungan', 'kapur', 'ditambang', 'warga', 'panas', 'tapi', 'terbayar', 'pemandangan', 'indah']",Negatif
"['kurangnya', 'perawatan', 'petunjuk', 'arah', 'bagus', 'spot', 'foto']",Positif
"['mendung', 'kesini', 'oke', 'tapi', 'panas', 'wow']",Positif
"['sangat', 'menarik']",Positif
"['bagus', 'hunting', 'foto', 'rekreasi', 'keluarga']",Negatif
[],Positif
"['bukit', 'kapur', 'diukir', 'indah', 'sayang', 'berdebu', 'ditambang', 'kapurnya']",Positif
"['bagus', 'tapi', 'renovasi', 'sangat', 'bagus']",Positif
"['walah', 'walah', 'sedia', 'uang', 'juragan', '😁', '…']",Positif
"['panas', 'berdebusebelum', 'kesana', 'baiknya', 'siapkan', 'masker', 'kacamata', 'topi', 'payungmohon', 'retribusi', 'biaya', 'masuk']",Positif
"['pungli', 'bikin', 'males', 'kesini', 'tiket', 'masuk', 'rb', 'eh', 'ditarik', 'uang', 'parkir', 'rb']",Positif
"['pemandangan', 'bukit', 'kapur', 'selebihnya', 'tidak', 'disana', 'danau', 'kering']",Negatif
"['pola', 'kerukannya', 'nambangnya', 'penuh', 'perhitungan']",Negatif
"['lokasi', 'wisata', 'dikelola', 'masyarakat', 'menimbulkan', 'kesan', 'amburadul']",Negatif
"['terawat', 'pungli', 'tiket', 'masuk']",Negatif
"['pungli', 'kebanyakan', 'bayar', 'masuk', 'wisatanya', 'males', 'kapok', 'tidak', 'lebih baik', 'pantai']",Negatif
"['penasaran', 'keindahannya', 'mencari', 'informasi', 'bukit', 'jeddih', 'rencana', 'bawa', 'rombongan', 'min', 'bus', 'tapi', 'bus', 'tidak', 'masuk', 'sebagai berikut', 'pengelola', 'tpq', 'th', 'anak', 'ajak', 'refresing', 'acara', 'akhirussanah', 'sangat', 'mengharapkan', 'inf']",Negatif
"['lahan', 'luas', 'cocok', 'wisata', 'surabaya', 'fotofoto', 'prewedding', 'keluarga', 'tiket', 'parkir', 'motor', 'rb', 'tikect', 'masuk', 'perorangan', 'disarankan', 'bawa', 'payung', 'kondisi', 'sehat', 'jalan²', 'tanjakan', '…']",Negatif
"['wisatanya', 'lumayan', 'bagus', 'tapi', 'panas', 'danaunya', 'kering', 'berdebu', 'banget']",Negatif
"['bagus', 'tiket…']",Negatif
"['omicron', 'sepi', 'ticketing', 'tertibkan', 'resmi']",Negatif
"['wisata', 'tergolong', 'mahal', 'pemandangan', 'suasana', 'panas', 'gersang', 'fasilitas', 'minim', 'kotor', 'pungli']",Negatif
"['kasih', 'bintang', 'tidak', 'pungli', 'kasih', 'bintang']",Negatif
"['sangat', 'sayangkan', 'mengocak', 'lumayan', 'uang', 'keluarkansperti', 'tiket', 'parkir', 'mahalsebelum', 'masuk', 'berhentikan', '…']",Negatif
"['akses', 'wisata', 'jelek', 'tarikan', 'tipu', 'wisatawan']",Negatif
"['pungli', 'tiket', 'masuk', 'bayar', 'x', 'fasilitas', 'minim']",Negatif
"['berlokasi', 'pulau', 'madura', 'akses', 'jalan', 'terjal', 'berdebu']",Negatif
"['bukit', 'kapur', 'tidak', 'spesial']",Negatif
"['rekomended', 'aksesibilitas', 'jalannya', 'sempit', 'sepi', 'tidak', 'berbahaya', 'tidak', 'ramai']",Negatif
"['bawalah', 'uang', 'preman', 'pungli', 'mengaku', 'resmi', 'bertiket', 'masuk', 'jalan', 'akses', 'ditarik', 'infaq', 'maju', 'ratus', 'meter', 'pos', 'tiket', 'masuk', 'parkir', 'goa', 'pote', 'disuruh', 'bayar', '…']",Negatif
"['akses', 'jalan', 'sangat', 'tidak', 'bagus', 'diikutin', 'orang', 'warga', 'lokal', 'tapi', 'bikin', 'risih', 'ngikutin', 'terkesan', 'maksa']",Negatif
"['tempatnya', 'luas', 'spot', 'foto', 'bagus', 'efek', 'berantai', 'pandemi', 'covid', 'berpengaruh', 'bukit', 'jaddih', 'tempatnya', 'terawat', 'kios', 'penjual', 'makanan', 'tutup', 'akses', 'jalan', 'dirawat', 'menyulitkan', 'bus', '…']",Negatif
"['pungli', 'akses', 'jalan', 'parahnya']",Negatif
"['tukang', 'karcis', 'tidak', 'ramah', 'wisatanya', 'tidak', 'terawat', 'kotor', 'tandus', 'airnya', 'keruh', 'banget']",Negatif
"['jalan', 'masuk', 'berdebu', 'sedia', 'masker', 'menghindari', 'sesak', 'napas']",Negatif
"['kali', 'musim', 'kemarau', 'berdebu', 'tidak', 'mengenakkan']",Negatif
"['fasilitas', 'memadaiseperti', 'kamar', 'tersedia', 'disekitar', 'kolam', 'renangbawahitupun', 'tidak', 'nampung', 'musim', 'liburan', 'tibaantrinyaminta', 'ampuntempat', 'beristirahatga', 'adakecuali', 'sewa', 'rumah', '…']",Negatif
"['pungli', 'lumayan', 'sii', 'pungli…']",Negatif
"['airnya', 'tidak', 'sesuai', 'biru', 'kemarin', 'coklat', 'targetan', 'jalanan']",Negatif
"['objek', 'wisata', 'sangat', 'sangat', 'tidak', 'terawat', 'tidak', 'sebagus', 'dn', 'sepi', 'pengunjung']",Negatif
"['kondisi', 'terawat', 'pandemi', 'masim', 'kemarau', 'danau', 'kolam', 'kering', 'pengunjung', 'tidak', 'ramai']",Negatif
['pungli'],Negatif
"['tempatnya', 'tidak', 'sebagus', 'foto', 'panas', 'terik']",Negatif
"['pintu', 'masuknya', 'tidak', 'tandanya', 'panas', 'berteduh']",Negatif
"['wisata', 'dikelola', 'pungutan', 'tidak']",Negatif
"['karcis', 'x', 'mahal', 'potongan', 'kaya', 'preman', 'sepi', 'pengunjung']",Negatif
"['jalanan', 'wisata', 'berdebu', 'rusaktaman', 'wisata', 'terawat', 'cuaca', 'panas', 'terik']",Negatif
"['akses', 'masuk', 'susah', 'jalan', 'rusak', 'tarikan', 'pungli', 'berdebu', 'serbuk', 'kapur', 'akses', 'jalan', 'berbahaya', 'tidak', 'jalur', 'pejalan', 'kaki', 'pegangan']",Negatif
"['pungutan', 'liar']",Negatif
"['sayang', 'terawat', 'lengkap', 'fasilitasnya']",Negatif
"['kemarin', 'pintu', 'masuk', 'karcis', 'jalan', 'pinta', 'dalm', 'pungli', 'fasilitas', 'apapun', 'tidak', 'sangat', 'mengecewakan']",Negatif
"['panas', 'berdebu', 'membawa', 'masker', 'berhatihati', 'melewati', 'jalan', 'keatas', 'kendaraan', 'bermotor']",Negatif
['aslinya'],Negatif
"['pungli', 'lokasi']",Negatif
"['tempatnya', 'viewnya']",Negatif
"['akses', 'jalan', 'memadai', 'jalan', 'muat', 'mobil', 'papasan', 'salah', 'mobil', 'mundur']",Negatif
"['tidak', 'putih', 'musim', 'hujanjalan', 'masuknya', 'ancurbayar', 'x', '😥', '…']",Negatif
"['cuacanya', 'panas', 'sarankan', 'kesini', 'pagipagi', 'tidak', 'panas', 'hatihati', 'pungli', 'perjalanan', 'point', 'dimana', 'pungli', 'nama', 'kas', 'desa', 'sumbangan', 'desa', '…']",Negatif
"['panas', 'berhati', 'hati', 'pungutan', 'tiket', 'liar']",Negatif
"['kreatif', 'spot', 'photo', 'instagramable']",Negatif
"['cocok', 'liburan', 'keluarga', 'kesini', 'weekdays', 'tidak', 'trllu', 'suka', 'ramai', 'biar', 'berasa', 'private', 'beach', '🏖', 'pentol', 'ghepeknya', 'enak', 'sekalii', 'tidak', 'nemuin', 'sllu', 'sempetin', 'beli', 'naek', '🐎', 'main', 'atv', 'pantai', '…']",Negatif
"['fasilitas', 'dibenahi', 'tangga', 'pantai', 'kamar', 'mandi', 'bersih', 'saluran', 'air', 'macet', 'lampu', 'pinggir', 'pantai', 'mati']",Negatif
"['salah', 'pantai', 'sumenep', 'liburan', 'keluarga', 'orang', 'kerkasih', 'parkirannya', 'luas', 'penjual', 'degan', 'rujak', 'makanan', 'kesini', 'sore', 'biar', 'matahari', 'terbenam']",Positif
"['lihat', 'foto', 'google', 'map', 'bagus', 'kmarin', 'pendopo', 'ditinggalkan', 'pasir', 'tidak', 'seputih', 'rekomendasi', 'motor', 'trailnya', 'murah', 'dipotoin', 'abangnya']",Negatif
"['mahal', 'makanannya']",Negatif
"['pantai', 'nyaman', 'sang', 'istri', 'tercinta', 'kemari', 'malamnya', 'akad', 'nikah', 'he']",Negatif
"['sayang', 'kotor', 'terkesan', 'tidak', 'terawat']",Negatif
"['pohon', 'cemaranya', 'pohon', 'kelapa', 'pasir', 'putih']",Positif
"['suka', 'bagus', 'bagt', 'main', 'bareng', 'keluarga', 'he', 'kernagnya', 'jug', 'loh', 'pasirnya', 'berkuda', 'bayar', 'ribu', 'cocok', 'deh', '👍', '…']",Negatif
"['parkir', 'nyaman', 'toilet', 'bersih']",Negatif
"['banget', 'pengalaman', 'wisata', 'pantai', 'slopeng', 'suasananya', 'enak', 'banget', 'sejuk', 'banget', 'banget', 'pengunjung', 'bilang', 'pantai', 'slopeng', 'enak', 'wisata']",Positif
"['kemarin', 'café', 'didalam', 'pantai', 'tidak', 'buka', 'tidak', 'beli']",Negatif
"['bagus', 'nyaman', 'berlibur', 'bareng', 'anak']",Negatif
"['alhamd', 'tempatnya', 'bersih', 'direnofasi', 'tempatnya']",Positif
"['sampah', 'dimana', 'sampah', 'tapi', 'buang', 'sampah', 'sembarangan']",Negatif
"['asyik', 'mandi', 'lihat', 'keindahan', 'pantai', 'landai', 'mudah', 'ngontrol', 'anak', 'anak']",Positif
"['pantai', 'bagus', 'tidak', 'ramai', 'persewaan', 'kuda', 'cocok', 'anak', 'anak', 'ombak', 'tenang', 'sangat', 'aman', 'keluarga', 'anak', 'anak', 'diawasi', 'pasir', 'berwarna', 'putih', 'sangat', 'indah', 'sore', 'singgah', 'dipakai', 'membayar', 'sewa', 'cocok', 'minum', 'kelapa', 'muda']",Negatif
"['asyik', 'tempatnya', 'sore', 'indah', 'pemandangannya']",Positif
['kotor'],Negatif
"['bagus', 'enak', 'bersantai', 'keluarga']",Positif
"['pantai', 'ujung', 'utara', 'pulau', 'madura', 'pemandangan', 'asri', 'jarang', 'pengunjung']",Negatif
"['pantainya', 'kotor', 'tidak', 'terawat', 'dikelola', 'bagus']",Negatif
"['fasilitas', 'kamar', 'manditoilet', 'terbatas', 'bersih']",Negatif
"['pantainya', 'sangat', 'bersih', 'lanjutkan']",Negatif
"['pantai', 'kecehpasir', 'bersihalhamdulillah', 'kapal', 'berjajar']",Negatif
"['bagus', 'pemandangannya', 'tapi', 'mahal', 'tiket', 'masuknya', 'rb', 'orang', '😑', '…']",Negatif
"['bagus', 'banget', 'pantainya', 'nyaman', 'suasananya']",Positif
"['bagus', 'banget', 'pantainya', 'sumenep', 'silakan', 'tempatnya', 'jamin', 'suka']",Positif
"['pantai', 'indah', 'membangun', 'istana', 'pasir', 'kelapa', 'muda', 'enak', 'segar', 'rujaknya', 'enak', 'mantap']",Negatif
"['bagus', 'bersih', 'indah', 'nyaman']",Positif
"['pantainya', 'kotor', 'terawat', 'fasilitas', 'pasirnya', 'tidak', 'sebagus', 'tapi']",Negatif
"['bagus', 'foto👍', '…']",Positif
"['anak', 'pantai', 'healing', 'menikmati', 'keindahan', 'pantai', 'slopeng', 'sumenep', 'madura', '⛱️⛱️']",Negatif
"['bagus', 'rekomended']",Positif
"['bagus', 'indah', 'asri', 'pemandangan', 'dijadikan', 'bersantai', 'keluargakawanpasangan']",Positif
"['bagus', 'pemandangannys']",Positif
['bagus'],Positif
"['bagus', 'suasananya', 'tenang', 'asri', 'cafe', 'spot', 'foto', 'tepi', 'pantainya', 'rindang', 'pohon', 'cemara', 'udang', 'kelapa', 'asyik', 'alami', 'suasana', 'bikin', 'betah']",Positif
"['bagus', 'indah']",Positif
"['bagus', 'dibangun', 'bagus']",Positif
['baguss'],Positif
"['bau', 'kencing', 'kuda', 'kotoran', 'kuda']",Negatif
"['beautiful', 'beach', 'for', 'familypantainya', 'keren', 'ramai', 'dikunjungi', 'bersih', 'cocok', 'wisata', 'keluarga']",Positif
"['berkunjunglah', 'sore', 'malam', 'cafe', 'resto', 'makan', 'minum']",Positif
"['bersih', 'nyaman', 'lokasinya']",Positif
"['bersih', 'sejuknyaman', 'cocok', 'relaksasi']",Positif
"['bersih', 'pantai']",Positif
"['bersih', 'keren']",Positif
"['bersihindah', 'musholla', 'sholat']",Positif
"['makaan', 'enaak', 'restonya']",Positif
"['pantai', 'reflesing', 'madura', 'punyak', 'sumenep']",Positif
"['pantainya', 'kotor', 'perawatan', 'sepi', 'pengunjung']",Negatif
"['bukit', 'pasir', 'indah']",Positif
"['pantai', 'madura', 'long', 'beach', 'pakai', 'balapan', 'wlwkwkwk']",Negatif
"['pantainya', 'pasirnya', 'kuning', 'bersih', 'tidak', 'terawat', 'tidak', 'dikelola']",Negatif
"['kotor', 'pengunjung', 'buang', 'sampah', 'sembarang']",Negatif
"['cafe', 'menyenangkan', 'pemandangan', 'malam', 'bagus']",Positif
"['sekedar', 'mencari', 'suasana', 'sewa', 'kuda', 'menyusuri', 'pantai']",Negatif
"['pasir', 'putih', 'bersih', 'tempatnya', 'luas', 'rindang', 'pohon', 'cemara', 'cocok', 'bersantai', 'keluarga']",Negatif
"['cakep', 'banget']",Positif
"['cocok', 'piknik', 'keluarga', '😁', 'pasir', 'pantainya', 'lembuuuuttttt', 'bangettt', '…']",Positif
"['cocok', 'kalangan', 'butuh', 'suasana', 'nyaman', 'tenang']",Positif
"['cocok', 'bermain', 'keluarga']",Positif
"['sayang', 'sampah', 'pantai']",Negatif
"['cocok', 'wisata', 'keluarga', 'pemandangan', 'pantai', 'bagus', 'indah']",Positif
"['hasil', 'tangkapan', 'ikan', 'nelayan', 'pantai', 'selopeng', 'madura']",Negatif
['bagus'],Positif
"['bagus', 'pengembangannya', 'bagus', 'terkesan', 'biasabiasa']",Positif
"['bagus', 'pantai', 'madura', 'bersih', 'tiket', 'masuk', 'orang', 'ribu', 'gasalah', 'asik', 'sih', 'tempatnya', 'kesini', 'tidak', 'orang', 'fotofotonya', 'enak']",Positif
"['destinasi', 'wisata', 'pantai', 'wajib', 'dikunjungi', 'sumenep']",Positif
